img_path,true_label,yolo_pred,yolo_probs,convnext_pred,convnext_probs,vit_pred,vit_probs
/kaggle/input/mosquito-data/train_images/6251e03f-2ff5-4f67-9492-073fe2eb6463.jpeg,albopictus,albopictus,"[7.80065512184791e-10, 0.9998610019683838, 3.7554752059867913e-13, 1.3032040335758666e-08, 8.032222886811269e-09, 0.00013896821474190801]",albopictus,"[8.354653573405812e-07, 0.999992847442627, 6.492051056739001e-07, 2.2164340407471173e-06, 1.7566860606166301e-06, 1.620457055651059e-06]",albopictus,"[4.032882117144254e-08, 0.9999998807907104, 1.2609681299124986e-08, 5.8991965090626763e-08, 9.487510332917282e-09, 1.578880670649596e-08]"
/kaggle/input/mosquito-data/train_images/7c86914c-f750-4747-a63a-e9ed503f7041.jpeg,culex,culex,"[5.741313674478832e-11, 1.6701639182770123e-08, 2.0732122152367083e-07, 0.9999977350234985, 1.704516989775584e-06, 3.1656819032832573e-07]",culex,"[1.2333243830653373e-06, 6.758907147741411e-06, 3.103314884356223e-05, 0.9999470710754395, 8.56102542456938e-06, 5.334613888408057e-06]",culex,"[7.958990977385838e-07, 1.9046235593123129e-06, 1.4678157640446443e-05, 0.9988536834716797, 0.001126681687310338, 2.251571686429088e-06]"
/kaggle/input/mosquito-data/train_images/685ec0c1-74f2-4d1c-beb4-bd15b7b72ea8.jpeg,japonicus/koreicus,albopictus,"[8.346603863174096e-06, 0.9826148748397827, 4.228954963991782e-09, 0.0062706065364181995, 3.1142833904596046e-05, 0.011075073853135109]",albopictus,"[2.111231879098341e-05, 0.9617728590965271, 3.0258155675255693e-05, 2.1843343347427435e-05, 1.4401709904632298e-06, 0.03815241903066635]",albopictus,"[1.3276433037390234e-06, 0.9977426528930664, 1.8436868742810475e-07, 1.0851803153855144e-06, 2.602854920041864e-06, 0.002252188278362155]"
/kaggle/input/mosquito-data/train_images/30641beb-a541-46c9-9911-8edca4d280e9.jpeg,albopictus,albopictus,"[2.2666117871494862e-08, 0.9998144507408142, 2.75415215807151e-13, 6.602454232051969e-05, 0.00011952911881962791, 4.6280700161105415e-08]",albopictus,"[2.841450259438716e-05, 0.9999417066574097, 3.5488804428496223e-07, 1.1477113730506971e-05, 7.132761766115436e-06, 1.0969413779093884e-05]",albopictus,"[0.0018399815307930112, 0.6371946334838867, 3.3819113014033064e-05, 0.012657733634114265, 0.34823253750801086, 4.1289065848104656e-05]"
/kaggle/input/mosquito-data/train_images/65f38acd-d1ea-4e9c-a034-6be67f1a3bcd.jpeg,culex,culex,"[1.374640825431081e-13, 1.031465024503575e-09, 1.1935361032833214e-10, 0.9999998807907104, 6.858607548565487e-08, 3.3010215654688535e-13]",culex,"[1.483199639551458e-06, 5.745698217651807e-06, 1.295859988204029e-06, 0.9999871253967285, 2.7610183224169305e-06, 1.6292804048134713e-06]",culex,"[1.4221350852494652e-07, 2.994268470501993e-06, 3.2867042421003134e-08, 0.9999957084655762, 1.0158478289667983e-06, 5.0610388768745906e-08]"
/kaggle/input/mosquito-data/train_images/a0886e32-077f-49a1-9b49-6b5809f572d9.jpeg,albopictus,albopictus,"[1.594356149325904e-06, 0.999971866607666, 6.763868631853853e-11, 1.8250582911605306e-07, 1.3701139778277138e-08, 2.6299041564925574e-05]",albopictus,"[1.0086445399792865e-05, 0.9999467134475708, 7.917352604636108e-07, 5.269347980174643e-07, 1.5445490134879947e-05, 2.643403786350973e-05]",albopictus,"[2.9572934181487653e-06, 0.9998973608016968, 2.3916024929349078e-06, 8.422749669989571e-05, 1.153051562141627e-05, 1.372516408082447e-06]"
/kaggle/input/mosquito-data/train_images/87e26475-421d-4372-b42c-2590ac2ca171.jpeg,culex,culex,"[1.5569465006137762e-07, 0.00010725825268309563, 1.6622304661179088e-12, 0.9998923540115356, 2.19698065961893e-07, 1.1633647822861803e-08]",culex,"[1.3632659829454497e-05, 0.01681203581392765, 1.7674256014288403e-05, 0.9830842614173889, 6.524975469801575e-05, 7.146883035602514e-06]",culex,"[3.8595222576987e-05, 0.004728483501821756, 1.5922527154543786e-06, 0.9950646758079529, 2.4548109649913386e-05, 0.000142131102620624]"
/kaggle/input/mosquito-data/train_images/5fecb3ff-50ad-44db-ad1f-b9cde3ec17ef.jpeg,culex,culex,"[8.882036127033643e-06, 0.045416127890348434, 2.141363984264899e-05, 0.8745689392089844, 0.0007345931371673942, 0.07924997061491013]",culex,"[2.6096292913280195e-06, 5.746147871832363e-05, 7.827421541151125e-06, 0.9999178647994995, 5.6417629821226e-06, 8.624314432381652e-06]",culex,"[1.706871785245312e-06, 3.4607512588991085e-06, 1.1788539211465832e-07, 0.9999945163726807, 9.319233384985637e-08, 9.874702300294302e-08]"
/kaggle/input/mosquito-data/train_images/c3f0ebd3-8d65-49f0-abca-fb100423551b.jpeg,culex,culex,"[6.122970130917338e-09, 1.5085407540027518e-05, 1.663272991558884e-11, 0.9999219179153442, 6.294297054409981e-05, 3.6809888470656915e-10]",culex,"[3.0382448130694684e-06, 8.5693463915959e-05, 1.1392913620511536e-05, 0.9998939037322998, 3.9121368899941444e-06, 1.9854526271956274e-06]",culex,"[1.5155527535171132e-06, 1.9454488210612908e-05, 3.8826055970275775e-06, 0.8720310926437378, 0.12794339656829834, 5.914557732467074e-07]"
/kaggle/input/mosquito-data/train_images/bbee73de-8f8b-40db-9953-77408f5085e3.jpeg,albopictus,albopictus,"[2.0166702086044097e-08, 0.9997764229774475, 3.971193016896919e-14, 1.53140011782682e-09, 7.502241050616476e-10, 0.0002236403524875641]",albopictus,"[7.69972029956989e-06, 0.9999892711639404, 3.9969188492250396e-07, 8.433032121502038e-07, 6.138145636214176e-07, 1.1883785191457719e-06]",albopictus,"[3.1553909707326966e-08, 1.0, 1.347580047550423e-09, 4.5010224880570604e-08, 4.864081581956725e-09, 2.026805034915924e-08]"
/kaggle/input/mosquito-data/train_images/0cfa2d4b-f7b7-42a8-8125-e35954beb82f.jpeg,culex,culex,"[8.300894693835659e-11, 1.927010998770129e-06, 1.2674017568770068e-07, 0.9999977350234985, 6.951003683752788e-08, 1.4681576487873826e-07]",culex,"[2.4618748284410685e-06, 7.79291513026692e-05, 5.500222869159188e-06, 0.9999023675918579, 1.9807391709036892e-06, 9.849416528595611e-06]",culex,"[5.666288416250609e-06, 7.569706940557808e-05, 5.870761015103199e-06, 0.9994797110557556, 8.252484258264303e-05, 0.00035063325776718557]"
/kaggle/input/mosquito-data/train_images/62d02b30-1dc1-4d77-b00b-0775e0d7dca2.jpeg,culex,culex,"[1.3228103508400313e-12, 7.38731031901807e-08, 3.44502787408274e-10, 0.9999909400939941, 8.984105079434812e-06, 2.0041104775714302e-08]",culex,"[3.866126917273505e-06, 1.732304554025177e-05, 1.917986537591787e-06, 0.9999556541442871, 2.0049812519573607e-05, 1.2044235973007744e-06]",culex,"[1.9349516833244707e-07, 2.362128270760877e-06, 4.279713294863541e-08, 0.9999964237213135, 9.582712436895235e-07, 7.579750160857657e-08]"
/kaggle/input/mosquito-data/train_images/90130f9e-adac-47d8-a8c6-f0d052c0febd.jpeg,culex,culex,"[1.4823384186790634e-10, 0.00014702601765748113, 5.057136576169796e-08, 0.9998384714126587, 1.4226397979655303e-05, 1.5375994166788587e-07]",culex,"[7.237177214847179e-06, 0.0007129845907911658, 6.046536327630747e-06, 0.9991950392723083, 3.47828354279045e-05, 4.383255509310402e-05]",culex,"[4.824526627089654e-07, 0.00035614363150671124, 3.514064417231566e-07, 0.9996272325515747, 1.4780428500671405e-05, 9.67435994425614e-07]"
/kaggle/input/mosquito-data/train_images/b0f20a28-dc7b-4d37-9ac0-68ec7fe27a11.jpeg,culiseta,culiseta,"[2.358155688853003e-05, 0.010800888761878014, 1.0485138798865812e-11, 8.96117853699252e-07, 0.9891726970672607, 1.931896804308053e-06]",culiseta,"[3.8162411897246784e-07, 5.763718490925385e-06, 2.4304927137563936e-07, 3.1829274576011812e-06, 0.9999903440475464, 1.1192871340881538e-07]",culiseta,"[1.0559781316032968e-07, 2.720286147450679e-06, 1.1037296587801393e-07, 1.164254967989109e-06, 0.9999933242797852, 2.5079382339754375e-06]"
/kaggle/input/mosquito-data/train_images/889ce5f3-ca42-4c41-ae1c-f159026530cc.jpeg,culex,culex,"[1.0014680057457426e-11, 3.3372593577496446e-09, 4.97496543960807e-10, 1.0, 8.02901922725141e-09, 4.3635431379307477e-10]",culex,"[3.9307933548116125e-06, 1.588483246450778e-05, 2.8764688977389596e-06, 0.9999716281890869, 3.263615553805721e-06, 2.512135324650444e-06]",culex,"[1.5317486941057723e-06, 2.1562045731116086e-05, 4.847043442168797e-07, 0.9999756813049316, 7.428303092638089e-07, 3.665594405788397e-08]"
/kaggle/input/mosquito-data/train_images/c06807ae-3b4a-460d-9722-e459f8200b50.jpeg,albopictus,japonicus/koreicus,"[6.5753370108723175e-06, 0.205620676279068, 1.4055754036235157e-06, 0.006013223901391029, 0.0009739420493133366, 0.7873842120170593]",albopictus,"[1.220495323650539e-05, 0.9849289059638977, 3.8411606510635465e-05, 0.014950957149267197, 1.5953912225086242e-05, 5.3531170124188066e-05]",albopictus,"[2.153157038264908e-05, 0.9903587698936462, 2.7491039872984402e-05, 0.009349695406854153, 1.6063360817497596e-05, 0.00022660111426375806]"
/kaggle/input/mosquito-data/train_images/84b582e4-ca4a-41e7-83d8-ac8ebbb28823.jpeg,albopictus,albopictus,"[3.118733715723465e-09, 0.9999995231628418, 5.024467170447466e-13, 7.471214757970301e-09, 1.825641146504381e-13, 5.062219656792877e-07]",albopictus,"[3.3100081964221317e-06, 0.9999904632568359, 5.538541927307961e-07, 8.884966860023269e-07, 4.119436880500871e-07, 4.363526841189014e-06]",albopictus,"[2.8427109555195784e-07, 0.9999982118606567, 5.528586655145773e-08, 6.308677029664977e-07, 2.683054844965227e-07, 5.824260256304115e-07]"
/kaggle/input/mosquito-data/train_images/a0075497-aa47-478d-a2e0-7b3653a5067d.jpeg,culiseta,culex,"[1.1065087335282442e-07, 0.0028813332319259644, 1.4572739459595141e-08, 0.89520663022995, 0.10190263390541077, 9.310303539677989e-06]",culiseta,"[0.00139205704908818, 0.1969788670539856, 3.4838369174394757e-05, 0.001934863394126296, 0.7996431589126587, 1.6260613847407512e-05]",culex,"[0.00011067387094954029, 0.06133461743593216, 0.0003488163056317717, 0.8974207043647766, 0.04077097028493881, 1.4197645214153454e-05]"
/kaggle/input/mosquito-data/train_images/380ecc76-d8e5-4231-b0e1-5df95e1ccb3f.jpeg,culex,culex,"[6.412153030765921e-10, 0.0030986624769866467, 2.0290982227777477e-09, 0.9968693852424622, 3.0061002689762972e-05, 1.8999645590156433e-06]",culex,"[5.183188841328956e-05, 0.0002446146681904793, 6.17818659520708e-06, 0.9996482133865356, 3.774228389374912e-05, 1.1415397239034064e-05]",culex,"[3.768147962546209e-07, 2.7197233066544868e-05, 1.0723992005523542e-07, 0.9999690055847168, 3.3408132367185317e-06, 3.245589041966923e-08]"
/kaggle/input/mosquito-data/train_images/119da746-fb15-4232-a35d-4bf24c6c3947.jpeg,culex,culex,"[1.083846879433581e-12, 2.404189842764026e-07, 6.294799403949725e-11, 0.9999295473098755, 7.018923497525975e-05, 7.93101868901136e-12]",culex,"[7.870236913731787e-06, 3.312049375381321e-05, 7.933605047583114e-06, 0.9999474287033081, 2.8792480861739023e-06, 7.467128284588398e-07]",culex,"[1.8709117284743115e-05, 9.428422345081344e-05, 3.9973178900254425e-06, 0.9896388053894043, 0.010243380442261696, 8.277363576780772e-07]"
/kaggle/input/mosquito-data/train_images/1531894d-8097-43c6-a762-d94685e4c84a.jpeg,culex,culex,"[1.4031833472927246e-09, 0.0009005885221995413, 1.9357484504212152e-09, 0.9990954399108887, 3.7020026866230182e-06, 3.2239671554634697e-07]",culex,"[6.506216595880687e-05, 0.006918617058545351, 2.2724798327544704e-05, 0.9929714798927307, 1.6367481293855235e-05, 5.701423106074799e-06]",culex,"[9.536125844533672e-07, 0.0003350317128933966, 3.084327886426763e-07, 0.9996626377105713, 7.314914114431303e-07, 3.3219734518752375e-07]"
/kaggle/input/mosquito-data/train_images/d2af01a4-f95c-481e-a74f-c6c45e25d935.jpeg,albopictus,albopictus,"[7.925090983462724e-08, 0.9998855590820312, 4.509363993321358e-09, 6.859382847324014e-05, 1.8282479459230672e-06, 4.3929368985118344e-05]",albopictus,"[8.754548730394163e-07, 0.9999850988388062, 7.76510717059864e-07, 1.2435326425475068e-05, 2.7140535507896857e-07, 5.36589880084648e-07]",albopictus,"[5.3898388614470605e-06, 0.9999597072601318, 2.7921585115109337e-06, 6.881898571009515e-06, 2.4380098693654872e-05, 8.278562972918735e-07]"
/kaggle/input/mosquito-data/train_images/cefacda9-39e3-43fe-a6d8-5c011afbbc92.jpeg,albopictus,albopictus,"[2.0470218942136853e-07, 0.9337902665138245, 1.0772922820478925e-07, 0.00033242188510484993, 0.007912163622677326, 0.057964831590652466]",albopictus,"[9.076181413547602e-06, 0.9990111589431763, 2.954675437649712e-06, 3.1783296435605735e-05, 3.4086893720086664e-05, 0.0009109216625802219]",culiseta,"[1.9967962998634903e-06, 0.04142589494585991, 2.956848902613274e-06, 8.627480383438524e-06, 0.9585186243057251, 4.191013067611493e-05]"
/kaggle/input/mosquito-data/train_images/e1ba52a0-5bde-49b4-9c66-11a807ff2fbf.jpeg,albopictus,albopictus,"[1.0063524236159083e-08, 0.9763472080230713, 1.0754517935918084e-11, 0.02365284226834774, 1.15755738328005e-09, 5.187261464811854e-08]",albopictus,"[1.788296503946185e-05, 0.9302301406860352, 4.145433922531083e-05, 0.06965138763189316, 5.101816350361332e-05, 8.061806511250325e-06]",albopictus,"[1.0965648016281193e-06, 0.9999898672103882, 3.6167901384942525e-07, 7.984136573213618e-06, 4.7387047175107e-07, 2.026971088753271e-07]"
/kaggle/input/mosquito-data/train_images/1138cfd9-60d6-4e9a-839d-c04414a29919.jpeg,albopictus,albopictus,"[0.00033012250787578523, 0.9996699094772339, 1.2822076733698395e-10, 5.372041700368868e-10, 7.693876646897024e-10, 3.435330953038829e-08]",albopictus,"[8.95538141776342e-06, 0.9999855756759644, 1.1716686003637733e-06, 3.2216215117841784e-07, 8.698461329004203e-07, 3.1534086701867636e-06]",albopictus,"[2.4363441042396516e-08, 0.9999997615814209, 1.0350602153152977e-08, 1.28488537143312e-07, 2.7657200973862928e-08, 1.0171740782993766e-08]"
/kaggle/input/mosquito-data/train_images/b238d79f-3682-4fbe-b27c-64978f08e658.jpeg,albopictus,albopictus,"[7.124673073732879e-11, 0.9999997615814209, 6.451837084335207e-14, 2.607077931315871e-07, 8.762060521583237e-11, 4.362545880098878e-09]",albopictus,"[1.2858920399594354e-06, 0.9999955892562866, 6.171642326080473e-07, 2.203308440584806e-06, 1.5687840004829923e-07, 2.39385826716898e-07]",albopictus,"[4.09989162619695e-08, 0.9999996423721313, 8.391514150218882e-09, 1.9811048446172208e-07, 3.6799729485892385e-08, 5.487974963358511e-09]"
/kaggle/input/mosquito-data/train_images/f34d7dc6-2350-4c45-800c-903fcc6c4d4e.jpeg,culex,culex,"[7.501818721777909e-09, 0.008784649893641472, 1.3840298351830427e-10, 0.9912153482437134, 3.1266463196288896e-08, 7.90491760938039e-09]",culex,"[1.5727940990473144e-05, 0.000438627292169258, 0.00010662267595762387, 0.9993594288825989, 5.8638135669752955e-05, 2.0936844521202147e-05]",culex,"[4.950565653416561e-06, 0.0010647076414898038, 3.2491504953213735e-06, 0.9989215135574341, 4.043772150907898e-06, 1.5402432609334937e-06]"
/kaggle/input/mosquito-data/train_images/9222006a-64bc-4b1d-b0f9-0bff0639d53c.jpeg,culex,culex,"[1.5336470982063588e-09, 7.49675166389352e-08, 5.1945829582233927e-11, 0.9999970197677612, 2.9082798391755205e-06, 8.365753090809093e-15]",culex,"[2.527146989450557e-06, 0.00012634489394258708, 9.553657946526073e-06, 0.999855637550354, 3.5692603432835313e-06, 2.4315577320521697e-06]",culex,"[1.782951528639387e-07, 3.732368440978462e-06, 3.5436045209280564e-07, 0.9999922513961792, 3.2959812870103633e-06, 1.9374473936295544e-07]"
/kaggle/input/mosquito-data/train_images/426469c8-bff4-40ff-afae-8c54fbea8f40.jpeg,culiseta,culex,"[9.122887263401935e-07, 0.0035456090699881315, 1.2517519280663691e-05, 0.7683231830596924, 0.22804231941699982, 7.545460539404303e-05]",culiseta,"[4.044405159220332e-06, 3.092323595410562e-06, 3.2812349672894925e-05, 0.0005142088048160076, 0.9994456171989441, 2.0747053497416346e-07]",culiseta,"[2.0028148355777375e-05, 0.0016653413185849786, 5.9367986978031695e-05, 0.06553412973880768, 0.9325870275497437, 0.00013413916167337447]"
/kaggle/input/mosquito-data/train_images/c1be6c65-4a43-4d30-9725-cf9037c35c7d.jpeg,albopictus,albopictus,"[2.1216139955981816e-08, 0.9999972581863403, 3.2628878765539326e-11, 2.440428943373263e-06, 7.337351348724042e-08, 2.8820792863371025e-07]",albopictus,"[2.013324092331459e-06, 0.9999781847000122, 3.1762053822603775e-06, 1.2838581824325956e-05, 3.437744453549385e-06, 3.503300263218989e-07]",albopictus,"[7.694099934951737e-08, 0.9999991655349731, 5.755211063274146e-08, 4.3346372535779665e-07, 2.110796515353286e-08, 2.5128045422206924e-07]"
/kaggle/input/mosquito-data/train_images/4fcba6ac-97bc-4ec2-ab1c-e104043a44b9.jpeg,culex,culex,"[2.2441744643164618e-11, 5.115535373079183e-07, 3.0450097304735024e-11, 0.9999995231628418, 2.873441040662783e-09, 3.4232716661364293e-10]",culex,"[3.5008154100069078e-06, 0.0001462780637666583, 2.695154307730263e-06, 0.9998441934585571, 6.538410275425122e-07, 2.684360424609622e-06]",culex,"[6.943135417714075e-07, 1.4589066267944872e-05, 3.472531062698181e-08, 0.9999842643737793, 3.7356090842877165e-07, 7.536166179988868e-08]"
/kaggle/input/mosquito-data/train_images/e5754309-21e1-461c-8b2e-35da9409e2fc.jpeg,culex,culex,"[1.7308542294737495e-14, 7.026593196179931e-10, 1.2054369655234431e-11, 1.0, 2.025749793604925e-12, 5.211014115331057e-14]",culex,"[3.6029973671247717e-06, 2.5827584977378137e-05, 4.9121285883302335e-06, 0.9999631643295288, 8.892964160622796e-07, 1.5680578826504643e-06]",culex,"[6.171455169123874e-08, 5.380581569625065e-06, 1.3102972040712757e-08, 0.9999943971633911, 1.6593806151377066e-07, 5.664269941973998e-09]"
/kaggle/input/mosquito-data/train_images/a4bfda3c-6de1-4b07-8cba-aa6dcb538aef.jpeg,culex,culex,"[7.842398063416522e-13, 2.9088722541814604e-09, 1.164421337129795e-10, 1.0, 1.879591621234411e-10, 3.3030359003483056e-10]",culex,"[9.866464552032994e-07, 1.8107522919308394e-05, 3.1723413940198952e-06, 0.9999748468399048, 3.1699110536465014e-07, 2.5493079647276318e-06]",culex,"[5.314797704158991e-07, 6.9578891270793974e-06, 1.599662056150919e-07, 0.9999921321868896, 1.2915957370296383e-07, 1.6238436373328113e-08]"
/kaggle/input/mosquito-data/train_images/dc9efc10-7b31-45e8-ba35-081f0f49e8bb.jpeg,japonicus/koreicus,japonicus/koreicus,"[2.655840547483024e-10, 9.321291116748398e-08, 1.479858596775685e-11, 6.407264299923554e-05, 9.075087064047693e-07, 0.9999347925186157]",japonicus/koreicus,"[1.2508814506873023e-05, 1.6346997654181905e-05, 3.830722562270239e-06, 1.0685468623705674e-05, 7.243062100315001e-06, 0.9999493360519409]",japonicus/koreicus,"[9.319525815953966e-06, 1.8390242928489897e-07, 3.5571248169219416e-09, 3.1825663882045774e-08, 7.518406341944228e-09, 0.9999904632568359]"
/kaggle/input/mosquito-data/train_images/30266fbc-05a5-43b0-a317-fe6c2b9a680a.jpeg,culex,culex,"[1.5517390705710454e-09, 3.8256146694948256e-07, 1.2387343754916014e-12, 0.9999620914459229, 3.758650564122945e-05, 1.2707292629168115e-13]",culex,"[1.3059075172350276e-06, 1.4423894754145294e-05, 6.073601070966106e-07, 0.9999792575836182, 3.996930900029838e-06, 3.437654640947585e-07]",culex,"[2.1603955246973783e-07, 1.5085991435626056e-05, 3.676895516946388e-07, 0.9999768733978271, 7.267041837621946e-06, 1.840606245195886e-07]"
/kaggle/input/mosquito-data/train_images/cd6c4a37-c3f7-436a-9100-a3169a97c790.jpeg,albopictus,albopictus,"[1.0283236662189665e-07, 0.9999889135360718, 1.2362585998307307e-12, 1.3763784556530823e-09, 6.783930217579837e-08, 1.1010535672539845e-05]",albopictus,"[3.1926304018270457e-06, 0.9999567270278931, 2.3757415590353048e-07, 2.560983602961642e-07, 8.731254297345004e-07, 3.8720441807527095e-05]",albopictus,"[4.712222789748921e-07, 0.9999990463256836, 2.8127516316089896e-08, 2.7269965130471974e-07, 1.2670902549416496e-07, 1.5958651999881113e-07]"
/kaggle/input/mosquito-data/train_images/2075f6cd-2f61-48bd-9c2d-30385e100bf4.jpeg,culex,culex,"[3.910611526443397e-14, 2.8780935412697772e-09, 7.696092555096432e-18, 1.0, 5.1138197842970357e-11, 5.845934998933891e-16]",culex,"[1.5231175893859472e-06, 1.61331809067633e-05, 6.461262728407746e-06, 0.9999735355377197, 9.712717883303412e-07, 1.4219319837138755e-06]",culex,"[3.708069300500938e-07, 5.389319085224997e-06, 5.090256038897678e-08, 0.9999938011169434, 3.055316142308584e-07, 4.574491896391919e-08]"
